transaction_id,customer_id,transaction_date,transaction_time,transaction_amount,account_balance,location,month
T26403,C1015011,2016-08-05,00:22:27,779.97,32715.17,NEW DELHI,2016-08
T26404,C1022503,2016-08-16,13:12:28,771.06,6081.31,BANGALORE,2016-08
T26405,C1025229,2016-10-29,04:34:40,643.01,76495.91,CHENNAI,2016-10
T26406,C1003308,2016-09-04,02:13:42,474.1,19820.55,NEW DELHI,2016-09
T26407,C1004357,2016-09-24,04:59:55,788.92,25049.3,GURGAON,2016-09
T26408,C1001503,2016-10-23,13:33:11,468.89,48956.22,AHMEDABAD,2016-10
T26409,C1037491,2016-08-19,07:28:59,345.45,76476.63,BANGALORE,2016-08
T26410,C1001011,2016-08-12,00:18:06,47.5,27745.27,KOLKATA,2016-08
T26411,C1039972,2016-09-20,21:35:00,1229.1,32497.53,NEW DELHI,2016-09
T26412,C1023620,2016-08-07,02:53:01,742.35,6774.05,MUMBAI,2016-08
T26413,C1011515,2016-08-25,16:20:09,164.29,15044.92,PUNE,2016-08
T26414,C1013578,2016-09-04,00:05:34,231.94,9186.19,AHMEDABAD,2016-09
T26415,C1008003,2016-09-26,01:15:19,929.65,11338.05,SURAT,2016-09
T26416,C1007902,2016-08-18,15:37:15,666.93,59689.64,BANGALORE,2016-08
T26417,C1048098,2016-09-18,10:20:31,173.65,20072.68,BANGALORE,2016-09
T26418,C1016036,2016-08-16,03:43:56,1297.57,8657.5,GURGAON,2016-08
T26419,C1008502,2016-10-28,06:49:20,376.2,25424.47,BANGALORE,2016-10
T26420,C1011710,2016-09-25,09:07:23,803.56,34276.57,BANGALORE,2016-09
T26421,C1034965,2016-09-08,15:39:20,818.21,5365.13,PUNE,2016-09
T26422,C1034680,2016-08-27,17:19:03,480.22,6175.53,PUNE,2016-08
T26423,C1022061,2016-10-15,19:12:06,212.16,1617.91,PATNA,2016-10
T26424,C1018602,2016-08-02,07:01:42,59.18,6056.36,BANGALORE,2016-08
T26425,C1020288,2016-08-13,03:27:01,797.24,128435.85,NEW DELHI,2016-08
T26426,C1026947,2016-09-17,08:48:18,301.43,6635.17,THANE,2016-09
T26427,C1037028,2016-08-02,17:06:58,64.41,4555.22,AHMEDABAD,2016-08
T26428,C1032538,2016-10-16,14:16:25,100.4,3824.71,BANGALORE,2016-10
T26429,C1021171,2016-09-16,10:09:00,296.66,180984.21,BANGALORE,2016-09
T26430,C1003002,2016-08-16,13:39:27,1282.12,7056.53,CHENNAI,2016-08
T26431,C1019559,2016-08-03,02:18:25,46.86,4348.7,THANE,2016-08
T26432,C1000548,2016-08-13,09:19:13,2478.94,15699.6,HYDERABAD,2016-08
T26433,C1047835,2016-08-11,02:08:01,528.55,76559.48,HYDERABAD,2016-08
T26434,C1049825,2016-10-25,14:44:35,594.9,23640.01,HYDERABAD,2016-10
T26435,C1013907,2016-08-25,21:09:30,79.85,12100.63,SURAT,2016-08
T26436,C1029342,2016-10-23,08:59:51,1507.41,12210.61,PATNA,2016-10
T26437,C1016757,2016-09-12,20:57:40,666.99,3833.01,NEW DELHI,2016-09
T26438,C1043968,2016-08-15,07:53:24,199.93,21640.31,CHENNAI,2016-08
T26439,C1022422,2016-08-07,05:52:29,144.53,42553.84,PUNE,2016-08
T26440,C1005598,2016-08-12,07:53:15,4383.29,16519.08,SURAT,2016-08
T26441,C1016434,2016-09-23,17:08:34,30.36,11624.15,MUMBAI,2016-09
T26442,C1013782,2016-10-26,23:05:26,271.29,5486.83,HYDERABAD,2016-10
T26443,C1033392,2016-09-09,00:11:33,71.53,3913.8,MUMBAI,2016-09
T26444,C1022956,2016-10-17,05:33:14,1007.57,18671.04,BANGALORE,2016-10
T26445,C1024899,2016-10-12,14:58:59,915.3,6346.44,NEW DELHI,2016-10
T26446,C1043184,2016-08-31,10:28:08,186.81,7601.07,GURGAON,2016-08
T26447,C1029225,2016-08-15,17:06:16,164.29,72268.05,NOIDA,2016-08
T26448,C1020007,2016-08-31,20:07:18,59.27,11104.83,NOIDA,2016-08
T26449,C1008151,2016-10-10,02:17:51,183.74,38447.15,HYDERABAD,2016-10
T26450,C1003065,2016-08-23,04:29:09,109.86,18143.7,HYDERABAD,2016-08
T26451,C1007447,2016-08-20,14:47:43,1391.17,30378.66,BANGALORE,2016-08
T26452,C1004998,2016-09-09,09:13:46,1030.65,24680.07,NOIDA,2016-09
T26453,C1028325,2016-09-12,23:16:55,128.55,17369.3,NEW DELHI,2016-09
T26454,C1001434,2016-09-08,17:06:46,2951.79,6818.39,BANGALORE,2016-09
T26455,C1022054,2016-10-02,13:34:15,189.45,7193.71,BANGALORE,2016-10
T26456,C1007987,2016-09-13,00:02:43,348.83,44056.83,AHMEDABAD,2016-09
T26457,C1035839,2016-09-13,18:35:28,198.1,23203.76,NEW DELHI,2016-09
T26458,C1048587,2016-09-27,11:27:50,154.81,13723.85,PUNE,2016-09
T26459,C1019778,2016-09-04,13:17:29,1009.15,6726.54,JAIPUR,2016-09
T26460,C1023504,2016-10-08,22:13:05,314.61,112.66,THANE,2016-10
T26461,C1026700,2016-09-22,02:42:01,499.77,2312.48,INDORE,2016-09
T26462,C1023721,2016-10-04,02:02:20,582.97,6708.81,MUMBAI,2016-10
T26463,C1008838,2016-10-02,05:02:10,224.14,25428.08,GURGAON,2016-10
T26464,C1019426,2016-08-09,08:50:20,1915.14,17099.0,HYDERABAD,2016-08
T26465,C1042219,2016-08-29,16:58:40,730.42,6144.77,THANE,2016-08
T26466,C1014706,2016-08-12,06:59:39,624.97,26722.42,KOLKATA,2016-08
T26467,C1001834,2016-09-17,20:01:02,196.53,15361.58,THANE,2016-09
T26468,C1038875,2016-08-12,22:32:20,339.08,27076.65,KOLKATA,2016-08
T26469,C1036131,2016-09-30,17:02:06,883.09,2614.32,NEW DELHI,2016-09
T26470,C1044523,2016-09-04,11:01:51,927.68,7270.48,BANGALORE,2016-09
T26471,C1028569,2016-08-21,01:31:06,345.33,11261.54,NEW DELHI,2016-08
T26472,C1000752,2016-09-03,04:17:45,288.69,26107.25,PUNE,2016-09
T26473,C1000936,2016-09-09,22:16:24,590.02,10328.69,HYDERABAD,2016-09
T26474,C1016908,2016-09-15,01:36:36,523.74,19605.74,MUMBAI,2016-09
T26475,C1044238,2016-10-28,02:46:11,36.85,11553.17,PUNE,2016-10
T26476,C1032960,2016-10-10,13:11:35,491.62,16134.95,INDORE,2016-10
T26477,C1037765,2016-08-16,14:10:50,343.69,7357.56,NOIDA,2016-08
T26478,C1007981,2016-08-14,08:18:54,386.16,12559.59,NEW DELHI,2016-08
T26479,C1045054,2016-08-18,08:44:51,243.29,7428.96,MUMBAI,2016-08
T26480,C1023645,2016-10-08,17:49:56,63.4,13389.52,BANGALORE,2016-10
T26481,C1028985,2016-09-06,21:16:59,618.14,15168.39,MUMBAI,2016-09
T26482,C1030761,2016-09-18,22:11:21,10.49,7182.39,GURGAON,2016-09
T26483,C1029837,2016-08-15,21:50:55,2728.68,30424.97,KOLKATA,2016-08
T26484,C1015118,2016-09-21,18:32:18,287.15,5872.54,NOIDA,2016-09
T26485,C1034349,2016-08-26,00:11:31,1554.6,9335.69,KOLKATA,2016-08
T26486,C1038618,2016-10-05,10:49:09,391.43,89730.38,MUMBAI,2016-10
T26487,C1037910,2016-08-16,04:36:41,1316.15,22321.67,HYDERABAD,2016-08
T26488,C1046462,2016-09-17,06:09:16,74.67,4898.24,BANGALORE,2016-09
T26489,C1049054,2016-10-20,17:55:31,1032.32,16372.49,KOLKATA,2016-10
T26490,C1048543,2016-08-19,04:01:32,239.99,8102.02,LUCKNOW,2016-08
T26491,C1027253,2016-08-02,20:41:02,7840.62,52976.37,PUNE,2016-08
T26492,C1019964,2016-08-02,04:57:29,239.44,21691.44,KOLKATA,2016-08
T26493,C1048554,2016-10-29,06:58:12,2946.42,32309.99,BANGALORE,2016-10
T26494,C1034028,2016-10-27,15:01:27,1270.55,30939.05,JAIPUR,2016-10
T26495,C1026970,2016-08-10,17:04:14,168.52,8626.85,BANGALORE,2016-08
T26496,C1006097,2016-08-12,20:04:34,1801.06,118579.13,MUMBAI,2016-08
T26497,C1037200,2016-09-30,23:04:41,571.56,18520.19,KOLKATA,2016-09
T26498,C1049938,2016-08-08,08:02:44,1177.85,35710.88,AHMEDABAD,2016-08
T26499,C1015051,2016-08-25,08:36:47,18568.58,27483.58,MUMBAI,2016-08
T26500,C1022305,2016-08-23,06:19:20,446.93,19583.22,GURGAON,2016-08
T26501,C1047477,2016-08-26,13:29:07,1602.95,50751.46,PUNE,2016-08
T26502,C1043596,2016-09-22,08:42:34,191.44,14551.04,PUNE,2016-09
T26503,C1006196,2016-10-08,15:38:29,960.73,21748.07,BANGALORE,2016-10
T26504,C1001539,2016-10-26,18:49:23,66.14,6906.84,HYDERABAD,2016-10
T26505,C1039662,2016-08-28,09:12:09,177.04,11706.72,BANGALORE,2016-08
T26506,C1041833,2016-08-29,17:08:51,101.12,32148.4,NOIDA,2016-08
T26507,C1030222,2016-08-20,08:53:19,120.77,4724.52,PUNE,2016-08
T26508,C1029537,2016-09-08,07:59:05,884.26,12380.11,JAIPUR,2016-09
T26509,C1003573,2016-09-19,22:51:28,2090.52,115117.56,NEW DELHI,2016-09
T26510,C1028787,2016-10-14,11:56:54,260.26,30407.15,JAIPUR,2016-10
T26511,C1016445,2016-09-24,01:10:04,1329.73,5569.49,MUMBAI,2016-09
T26512,C1042903,2016-09-12,23:56:14,503.44,13368.92,NEW DELHI,2016-09
T26513,C1043377,2016-09-18,12:13:10,313.45,11808.12,CHENNAI,2016-09
T26514,C1030094,2016-09-07,09:08:31,105.06,9888.68,NEW DELHI,2016-09
T26515,C1016919,2016-10-08,02:34:58,549.72,26969.02,PUNE,2016-10
T26516,C1015083,2016-08-06,13:38:37,180.06,7035.52,BANGALORE,2016-08
T26517,C1038556,2016-10-31,08:17:52,440.88,114404.07,MUMBAI,2016-10
T26518,C1035556,2016-08-04,15:50:13,253.98,22995.36,JAIPUR,2016-08
T26519,C1028111,2016-10-13,03:27:58,1082.5,38240.19,THANE,2016-10
T26520,C1018984,2016-08-04,08:04:52,238.98,49838.89,THANE,2016-08
T26521,C1040667,2016-08-08,06:39:13,170.57,3741.99,CHENNAI,2016-08
T26522,C1000072,2016-10-08,03:08:20,98.81,10893.4,PUNE,2016-10
T26523,C1007944,2016-08-12,12:00:05,116.8,19829.18,PUNE,2016-08
T26524,C1048121,2016-08-27,10:13:17,154.34,8913.51,NEW DELHI,2016-08
T26525,C1047134,2016-09-25,00:32:49,29.28,13476.33,MUMBAI,2016-09
T26526,C1045719,2016-08-06,02:48:29,232.09,7998.17,KOLKATA,2016-08
T26527,C1020738,2016-09-22,19:50:09,2145.11,4467.2,BANGALORE,2016-09
T26528,C1033467,2016-10-27,02:45:01,290.5,11250.21,BANGALORE,2016-10
T26529,C1044887,2016-09-12,09:45:14,82.31,71454.78,CHENNAI,2016-09
T26530,C1028732,2016-08-17,22:55:51,186.16,18379.99,PATNA,2016-08
T26531,C1016674,2016-09-02,08:45:11,170.37,37373.01,HYDERABAD,2016-09
T26532,C1030421,2016-08-22,14:34:03,1027.66,65677.24,AHMEDABAD,2016-08
T26533,C1023900,2016-08-02,06:49:54,903.11,66251.88,THANE,2016-08
T26534,C1022648,2016-10-31,04:41:16,216.05,24109.36,HYDERABAD,2016-10
T26535,C1034019,2016-10-28,15:21:51,691.61,6790.11,BANGALORE,2016-10
T26536,C1031512,2016-10-07,00:29:22,220.38,40926.12,MUMBAI,2016-10
T26537,C1009337,2016-10-15,00:19:13,288.64,5585.28,BANGALORE,2016-10
T26538,C1012764,2016-10-25,20:52:37,272.11,108361.31,PUNE,2016-10
T26539,C1018786,2016-08-11,21:02:33,107.71,10068.42,KOLKATA,2016-08
T26540,C1031987,2016-10-27,11:01:00,169.9,9200.53,MUMBAI,2016-10
T26541,C1026028,2016-09-23,03:34:54,113.59,51770.95,SURAT,2016-09
T26542,C1035637,2016-10-22,09:36:38,63.29,21215.38,MUMBAI,2016-10
T26543,C1026700,2016-10-08,11:54:22,871.77,3347.16,INDORE,2016-10
T26544,C1003008,2016-10-29,05:04:55,74.28,58185.76,THANE,2016-10
T26545,C1036770,2016-09-13,14:35:14,188.88,9226.2,HYDERABAD,2016-09
T26546,C1027454,2016-08-11,19:39:57,86.5,35199.57,BANGALORE,2016-08
T26547,C1038776,2016-10-13,07:51:12,301.21,96236.78,PUNE,2016-10
T26548,C1012284,2016-09-28,21:35:59,667.29,18153.78,HYDERABAD,2016-09
T26549,C1027334,2016-08-27,13:28:14,441.26,22992.32,THANE,2016-08
T26550,C1013365,2016-09-20,18:00:24,427.65,16381.93,NEW DELHI,2016-09
T26551,C1014701,2016-08-03,10:15:24,1465.13,8797.23,GURGAON,2016-08
T26552,C1016683,2016-10-28,23:47:30,1019.75,6442.98,BANGALORE,2016-10
T26553,C1041629,2016-08-31,22:00:27,469.46,135349.7,CHENNAI,2016-08
T26554,C1010665,2016-09-07,10:30:53,235.4,7334.28,NEW DELHI,2016-09
T26555,C1018590,2016-09-21,22:23:01,21.08,75610.13,BANGALORE,2016-09
T26556,C1006875,2016-08-23,02:15:14,430.13,14825.56,NEW DELHI,2016-08
T26557,C1007332,2016-09-16,23:43:57,65.69,62044.06,CHENNAI,2016-09
T26558,C1005392,2016-10-08,15:07:14,450.14,20892.55,JAIPUR,2016-10
T26559,C1017390,2016-08-06,13:50:23,250.81,3903.01,MUMBAI,2016-08
T26560,C1030449,2016-10-01,05:52:39,111.42,20431.7,LUCKNOW,2016-10
T26561,C1021612,2016-08-03,18:30:12,840.24,138198.87,MUMBAI,2016-08
T26562,C1019017,2016-08-06,03:58:00,1316.91,9734.92,NOIDA,2016-08
T26563,C1031131,2016-09-22,14:56:41,1633.27,22576.27,PUNE,2016-09
T26564,C1038820,2016-08-23,09:28:56,363.66,41982.64,MUMBAI,2016-08
T26565,C1010569,2016-08-04,18:46:07,1042.13,1872.02,GURGAON,2016-08
T26566,C1021225,2016-08-03,13:36:58,180.83,7865.82,BANGALORE,2016-08
T26567,C1008390,2016-08-12,14:48:56,371.12,10810.26,CHENNAI,2016-08
T26568,C1021109,2016-09-14,11:17:54,246.3,9453.62,NEW DELHI,2016-09
T26569,C1000275,2016-08-13,08:28:40,233.5,10708.07,CHENNAI,2016-08
T26570,C1024771,2016-10-14,22:55:43,161.4,30499.44,NOIDA,2016-10
T26571,C1038901,2016-09-29,02:17:13,862.97,48736.94,KOLKATA,2016-09
T26572,C1001704,2016-09-14,03:34:38,755.48,23713.85,CHENNAI,2016-09
T26573,C1024828,2016-08-22,09:53:47,297.49,36392.46,PUNE,2016-08
T26574,C1038371,2016-10-08,19:34:31,713.63,17311.42,MUMBAI,2016-10
T26575,C1003607,2016-10-01,01:11:38,284.8,50722.46,HYDERABAD,2016-10
T26576,C1022505,2016-09-15,11:13:45,1094.72,22695.1,NOIDA,2016-09
T26577,C1007560,2016-09-23,13:55:21,257.48,201378.83,PUNE,2016-09
T26578,C1020614,2016-08-18,14:43:55,2884.83,48496.17,HYDERABAD,2016-08
T26579,C1015705,2016-08-07,15:32:16,155.81,293518.58,BANGALORE,2016-08
T26580,C1037754,2016-10-24,15:52:09,892.7,108840.03,MUMBAI,2016-10
T26581,C1033378,2016-08-20,16:49:05,264.78,12136.0,NEW DELHI,2016-08
T26582,C1049931,2016-09-01,14:24:32,163.31,102619.12,MUMBAI,2016-09
T26583,C1014064,2016-10-14,05:17:47,173.72,12184.14,BANGALORE,2016-10
T26584,C1048101,2016-08-14,23:30:32,979.27,16571.26,LUCKNOW,2016-08
T26585,C1012729,2016-08-07,21:01:05,9551.84,36973.49,MUMBAI,2016-08
T26586,C1032593,2016-10-26,21:29:19,347.2,6110.8,NEW DELHI,2016-10
T26587,C1001992,2016-08-23,01:55:36,8363.14,9871.42,NEW DELHI,2016-08
T26588,C1033894,2016-08-18,22:31:26,664.19,28680.86,THANE,2016-08
T26589,C1014937,2016-10-28,19:08:16,216.83,10944.19,MUMBAI,2016-10
T26590,C1021099,2016-08-16,12:20:35,727.07,64019.56,NEW DELHI,2016-08
T26591,C1049062,2016-09-13,13:51:38,126.02,9061.89,NOIDA,2016-09
T26592,C1042406,2016-10-16,16:04:52,35.57,13807.58,BANGALORE,2016-10
T26593,C1029060,2016-08-28,09:48:36,183.86,13495.44,PUNE,2016-08
T26594,C1025701,2016-08-06,07:41:28,902.78,53187.79,NEW DELHI,2016-08
T26595,C1014974,2016-08-27,01:15:21,355.94,26808.07,HYDERABAD,2016-08
T26596,C1036895,2016-09-30,19:40:56,929.91,14158.16,HYDERABAD,2016-09
T26597,C1038644,2016-10-03,15:23:06,1668.76,15239.33,MUMBAI,2016-10
T26598,C1013824,2016-08-29,01:37:05,131.5,261321.94,KOLKATA,2016-08
T26599,C1005696,2016-09-19,00:10:36,101.97,130077.5,SURAT,2016-09
T26600,C1044699,2016-08-19,07:05:36,834.33,17600.68,MUMBAI,2016-08
T26601,C1025973,2016-10-11,22:30:29,931.78,51364.56,BANGALORE,2016-10
T26602,C1024487,2016-08-08,20:25:51,893.9,3141.98,BANGALORE,2016-08
T26603,C1011025,2016-10-06,07:08:50,1082.18,18047.06,KOLKATA,2016-10
T26604,C1013222,2016-09-13,15:02:54,1384.57,7012.61,NEW DELHI,2016-09
T26605,C1021222,2016-10-30,15:54:54,704.94,3986.63,MUMBAI,2016-10
T26606,C1042418,2016-09-26,01:02:41,126.18,15309.52,MUMBAI,2016-09
T26607,C1031846,2016-08-22,15:12:04,178.85,26918.74,BANGALORE,2016-08
T26608,C1011623,2016-09-10,17:22:17,456.96,5486.81,INDORE,2016-09
T26609,C1017624,2016-08-29,06:58:38,144.25,11624.94,KOLKATA,2016-08
T26610,C1036560,2016-10-03,13:54:45,229.65,46754.36,NEW DELHI,2016-10
T26611,C1024083,2016-09-19,04:48:33,175.38,9739.87,CHENNAI,2016-09
T26612,C1019481,2016-10-31,23:16:13,194.36,332241.32,PUNE,2016-10
T26613,C1015787,2016-09-02,02:30:55,1035.96,2298.15,CHENNAI,2016-09
T26614,C1032958,2016-10-29,18:57:09,5374.95,3698.23,CHENNAI,2016-10
T26615,C1010005,2016-08-28,02:38:04,990.11,1557.19,PUNE,2016-08
T26616,C1026334,2016-08-26,09:53:44,391.55,17976.13,BANGALORE,2016-08
T26617,C1042773,2016-09-02,23:23:09,155.51,41992.35,MUMBAI,2016-09
T26618,C1001013,2016-10-13,02:45:11,281.26,48379.11,BANGALORE,2016-10
T26619,C1009660,2016-10-02,00:11:26,645.12,17102.09,MUMBAI,2016-10
T26620,C1029405,2016-09-27,21:43:52,770.46,8045.88,GURGAON,2016-09
T26621,C1024356,2016-08-20,20:43:34,3062.18,22394.59,HYDERABAD,2016-08
T26622,C1028508,2016-08-20,22:46:57,31.68,20134.6,NOIDA,2016-08
T26623,C1046737,2016-10-06,12:24:38,563.98,24970.69,NEW DELHI,2016-10
T26624,C1008647,2016-10-09,03:56:59,316.05,29856.63,NEW DELHI,2016-10
T26625,C1007268,2016-08-22,16:50:11,771.49,46915.09,THANE,2016-08
T26626,C1038156,2016-09-11,19:37:20,800.49,18106.76,HYDERABAD,2016-09
T26627,C1023889,2016-09-14,12:00:41,48.08,27449.78,THANE,2016-09
T26628,C1025817,2016-09-19,16:27:09,55.73,36323.89,PUNE,2016-09
T26629,C1017869,2016-10-20,10:56:37,470.52,5493.13,BANGALORE,2016-10
T26630,C1035303,2016-10-10,04:11:07,1670.09,347091.88,GURGAON,2016-10
T26631,C1017459,2016-10-12,23:47:08,162.91,65499.47,JAIPUR,2016-10
T26632,C1040433,2016-08-04,22:01:07,384.52,15085.12,AHMEDABAD,2016-08
T26633,C1033015,2016-08-07,15:31:05,343.59,12069.94,NOIDA,2016-08
T26634,C1037139,2016-09-10,13:34:42,334.33,31484.12,PATNA,2016-09
T26635,C1019223,2016-08-19,05:05:39,270.25,19257.15,PUNE,2016-08
T26636,C1008593,2016-10-06,23:26:35,174.37,16220.58,AHMEDABAD,2016-10
T26637,C1002915,2016-09-03,21:00:48,370.56,73153.95,BANGALORE,2016-09
T26638,C1038729,2016-08-21,20:15:30,222.9,11417.25,PATNA,2016-08
T26639,C1018072,2016-08-28,06:29:18,86.88,9886.45,HYDERABAD,2016-08
T26640,C1028874,2016-09-27,17:04:03,786.68,19721.34,SURAT,2016-09
T26641,C1011807,2016-08-15,23:29:02,600.46,11098.07,AHMEDABAD,2016-08
T26642,C1049631,2016-09-26,04:04:19,278.52,3436.11,CHENNAI,2016-09
T26643,C1009325,2016-09-10,08:35:05,634.81,8426.09,PUNE,2016-09
T26644,C1031572,2016-09-14,07:06:44,471.07,11028.54,CHENNAI,2016-09
T26645,C1025442,2016-08-27,03:29:23,993.76,12882.66,NEW DELHI,2016-08
T26646,C1006498,2016-09-01,10:21:25,767.98,55041.89,PUNE,2016-09
T26647,C1031422,2016-08-20,21:09:45,541.11,136184.83,AHMEDABAD,2016-08
T26648,C1037467,2016-09-25,06:48:12,97.31,2896.99,THANE,2016-09
T26649,C1008857,2016-09-10,22:53:45,52.77,17641.18,JAIPUR,2016-09
T26650,C1012240,2016-08-04,11:54:48,292.88,5867.76,GURGAON,2016-08
T26651,C1014898,2016-08-24,23:50:39,257.6,23085.84,HYDERABAD,2016-08
T26652,C1002536,2016-09-17,23:21:36,585.28,41357.29,NEW DELHI,2016-09
T26653,C1025269,2016-09-19,13:14:06,466.13,5124.37,CHENNAI,2016-09
T26654,C1005180,2016-08-07,22:05:39,162.97,26439.24,THANE,2016-08
T26655,C1003095,2016-08-30,09:35:32,193.17,29978.17,BANGALORE,2016-08
T26656,C1039313,2016-10-17,14:36:52,1801.26,21429.36,KOLKATA,2016-10
T26657,C1022641,2016-09-13,21:29:27,1878.07,86038.53,AHMEDABAD,2016-09
T26658,C1004331,2016-10-12,07:56:21,83.59,49656.44,SURAT,2016-10
T26659,C1042245,2016-10-03,05:54:31,3654.27,22634.51,MUMBAI,2016-10
T26660,C1019966,2016-10-01,02:29:10,42.39,50269.5,KOLKATA,2016-10
T26661,C1004125,2016-09-28,12:31:09,468.84,77448.83,MUMBAI,2016-09
T26662,C1041766,2016-08-22,07:11:09,520.1,51827.49,NEW DELHI,2016-08
T26663,C1005292,2016-09-07,10:12:59,817.82,24372.97,THANE,2016-09
T26664,C1013853,2016-10-21,20:51:39,1283.05,5933.22,NEW DELHI,2016-10
T26665,C1001179,2016-10-26,02:22:59,341.24,28878.78,THANE,2016-10
T26666,C1019975,2016-10-23,19:38:19,158.62,16080.21,LUCKNOW,2016-10
T26667,C1020538,2016-08-09,04:03:28,58.7,19466.17,BANGALORE,2016-08
T26668,C1021503,2016-09-24,19:58:39,217.45,82737.49,MUMBAI,2016-09
T26669,C1000065,2016-08-27,04:03:21,189.22,1229.15,GURGAON,2016-08
T26670,C1036181,2016-08-17,14:18:42,322.08,14152.27,NEW DELHI,2016-08
T26671,C1021401,2016-10-23,11:29:33,2786.09,10091.61,MUMBAI,2016-10
T26672,C1034106,2016-09-29,22:52:08,2732.68,17307.8,MUMBAI,2016-09
T26673,C1042142,2016-09-22,08:40:55,378.12,21021.49,NEW DELHI,2016-09
T26674,C1034940,2016-10-25,04:08:02,575.88,9083.07,MUMBAI,2016-10
T26675,C1011344,2016-09-25,01:28:57,297.11,12655.65,BANGALORE,2016-09
T26676,C1032918,2016-08-12,21:25:12,166.37,10665.72,MUMBAI,2016-08
T26677,C1016071,2016-08-18,15:37:24,69.73,53359.59,NOIDA,2016-08
T26678,C1035591,2016-08-13,12:26:47,713.51,7103.4,PUNE,2016-08
T26679,C1028711,2016-08-21,07:01:52,305.15,11770.99,MUMBAI,2016-08
T26680,C1005043,2016-10-20,17:37:50,100.71,9535.78,CHENNAI,2016-10
T26681,C1040308,2016-09-15,20:03:24,377.79,16491.49,THANE,2016-09
T26682,C1027097,2016-09-02,09:09:26,202.93,4086.96,NEW DELHI,2016-09
T26683,C1000230,2016-10-14,08:37:43,433.8,8507.65,BANGALORE,2016-10
T26684,C1000597,2016-08-02,18:36:39,355.41,7141.78,LUCKNOW,2016-08
T26685,C1021360,2016-08-04,07:59:57,2072.75,3239.09,THANE,2016-08
T26686,C1002799,2016-10-17,06:02:53,1818.68,21804.73,KOLKATA,2016-10
T26687,C1012803,2016-10-25,17:26:49,630.3,6246.84,MUMBAI,2016-10
T26688,C1011760,2016-08-28,05:55:27,717.37,16530.77,CHENNAI,2016-08
T26689,C1027208,2016-10-14,02:39:10,556.44,15327.43,NEW DELHI,2016-10
T26690,C1014866,2016-10-30,07:08:35,670.63,10926.69,LUCKNOW,2016-10
T26691,C1019037,2016-09-24,09:37:42,733.26,12728.18,THANE,2016-09
T26692,C1013975,2016-10-27,15:58:16,255.36,9816.2,MUMBAI,2016-10
T26693,C1041642,2016-08-30,17:06:15,130.58,7085.46,HYDERABAD,2016-08
T26694,C1019901,2016-08-09,09:29:20,693.85,17859.29,NEW DELHI,2016-08
T26695,C1023273,2016-09-17,12:38:18,176.99,57985.25,CHENNAI,2016-09
T26696,C1044051,2016-09-29,17:27:46,1309.31,12309.48,THANE,2016-09
T26697,C1033791,2016-08-13,18:39:04,423.51,20073.39,BANGALORE,2016-08
T26698,C1002147,2016-10-05,06:19:30,35.74,9186.41,PUNE,2016-10
T26699,C1020683,2016-10-28,05:12:37,134.46,33498.54,GURGAON,2016-10
T26700,C1041032,2016-10-04,05:44:51,82.98,30228.8,CHENNAI,2016-10
T26701,C1004081,2016-08-01,19:32:42,4720.55,17971.38,PUNE,2016-08
T26702,C1037609,2016-10-08,11:16:50,708.53,11420.94,KOLKATA,2016-10
T26703,C1044672,2016-09-28,20:49:46,362.73,33951.35,GURGAON,2016-09
T26704,C1011942,2016-10-18,12:11:30,195.22,4409.35,AHMEDABAD,2016-10
T26705,C1006272,2016-08-28,08:14:01,141.57,3043.82,PUNE,2016-08
T26706,C1006011,2016-09-01,15:56:18,897.74,27971.22,HYDERABAD,2016-09
T26707,C1013287,2016-10-12,20:09:54,816.0,4564.23,BANGALORE,2016-10
T26708,C1016505,2016-08-25,14:15:21,4344.44,31480.43,MUMBAI,2016-08
T26709,C1028376,2016-09-26,00:24:44,177.51,8667.82,MUMBAI,2016-09
T26710,C1000940,2016-08-12,01:30:15,1017.06,53841.12,HYDERABAD,2016-08
T26711,C1020351,2016-09-29,01:38:43,1119.12,288.24,NOIDA,2016-09
T26712,C1042669,2016-10-07,14:07:40,3422.63,30325.77,HYDERABAD,2016-10
T26713,C1026438,2016-08-22,10:55:31,149.38,6787.46,BANGALORE,2016-08
T26714,C1024140,2016-08-18,08:13:50,1152.66,7697.37,CHENNAI,2016-08
T26715,C1018503,2016-10-04,02:48:33,271.38,19147.29,THANE,2016-10
T26716,C1010346,2016-10-22,01:23:40,666.16,11417.57,NOIDA,2016-10
T26717,C1028986,2016-08-10,20:31:15,723.82,48482.55,NEW DELHI,2016-08
T26718,C1008476,2016-08-08,18:07:27,1984.64,5596.83,NOIDA,2016-08
T26719,C1038822,2016-09-28,17:23:02,621.51,5949.11,HYDERABAD,2016-09
T26720,C1035459,2016-08-29,09:34:55,830.54,8668.07,MUMBAI,2016-08
T26721,C1025448,2016-10-06,11:41:24,411.21,7633.0,GURGAON,2016-10
T26722,C1024615,2016-10-21,17:45:47,252.23,20331.97,MUMBAI,2016-10
T26723,C1018595,2016-09-16,13:34:14,143.24,23205.09,MUMBAI,2016-09
T26724,C1033899,2016-08-25,08:27:32,624.77,7339.88,NEW DELHI,2016-08
T26725,C1009858,2016-09-22,20:43:44,2525.41,11690.75,KOLKATA,2016-09
T26726,C1033726,2016-09-26,19:00:53,2331.05,36113.92,CHENNAI,2016-09
T26727,C1049927,2016-08-28,21:32:46,265.82,34714.58,MUMBAI,2016-08
